location_id,province,type,city,district,village,zip_code,description
5128,Sumatera Utara,Kotamadya,Padang Sidempuan,Padang Sidempuan Batunadua,Bargot Topong,22733,Sumatera Utara/Padang Sidempuan/Padang Sidempuan Batunadua/Bargot Topong/22733
5129,Sumatera Utara,Kotamadya,Padang Sidempuan,Padang Sidempuan Batunadua,Baruas,22733,Sumatera Utara/Padang Sidempuan/Padang Sidempuan Batunadua/Baruas/22733
5130,Sumatera Utara,Kotamadya,Padang Sidempuan,Padang Sidempuan Batunadua,Batang Bahal,22733,Sumatera Utara/Padang Sidempuan/Padang Sidempuan Batunadua/Batang Bahal/22733
5131,Sumatera Utara,Kotamadya,Padang Sidempuan,Padang Sidempuan Batunadua,Batunadua Jae,22733,Sumatera Utara/Padang Sidempuan/Padang Sidempuan Batunadua/Batunadua Jae/22733
5132,Sumatera Utara,Kotamadya,Padang Sidempuan,Padang Sidempuan Batunadua,Batunadua Julu,22733,Sumatera Utara/Padang Sidempuan/Padang Sidempuan Batunadua/Batunadua Julu/22733
5133,Sumatera Utara,Kotamadya,Padang Sidempuan,Padang Sidempuan Batunadua,Gunung Hasahatan,22733,Sumatera Utara/Padang Sidempuan/Padang Sidempuan Batunadua/Gunung Hasahatan/22733
5134,Sumatera Utara,Kotamadya,Padang Sidempuan,Padang Sidempuan Batunadua,Pudun Jae,22733,Sumatera Utara/Padang Sidempuan/Padang Sidempuan Batunadua/Pudun Jae/22733
5135,Sumatera Utara,Kotamadya,Padang Sidempuan,Padang Sidempuan Batunadua,Pudun Julu,22733,Sumatera Utara/Padang Sidempuan/Padang Sidempuan Batunadua/Pudun Julu/22733
5136,Sumatera Utara,Kotamadya,Padang Sidempuan,Padang Sidempuan Batunadua,Purwodadi,22733,Sumatera Utara/Padang Sidempuan/Padang Sidempuan Batunadua/Purwodadi/22733
5137,Sumatera Utara,Kotamadya,Padang Sidempuan,Padang Sidempuan Batunadua,Siloting,22733,Sumatera Utara/Padang Sidempuan/Padang Sidempuan Batunadua/Siloting/22733
5138,Sumatera Utara,Kotamadya,Padang Sidempuan,Padang Sidempuan Batunadua,Simirik,22733,Sumatera Utara/Padang Sidempuan/Padang Sidempuan Batunadua/Simirik/22733
5139,Sumatera Utara,Kotamadya,Padang Sidempuan,Padang Sidempuan Batunadua,Ujung Gurab,22733,Sumatera Utara/Padang Sidempuan/Padang Sidempuan Batunadua/Ujung Gurab/22733
5140,Sumatera Utara,Kotamadya,Padang Sidempuan,Padang Sidempuan Tenggara,Goti,22733,Sumatera Utara/Padang Sidempuan/Padang Sidempuan Tenggara/Goti/22733
5141,Sumatera Utara,Kotamadya,Padang Sidempuan,Padang Sidempuan Tenggara,Huta Koje Pijor Koling,22733,Sumatera Utara/Padang Sidempuan/Padang Sidempuan Tenggara/Huta Koje Pijor Koling/22733
5142,Sumatera Utara,Kotamadya,Padang Sidempuan,Padang Sidempuan Tenggara,Huta Limbong,22733,Sumatera Utara/Padang Sidempuan/Padang Sidempuan Tenggara/Huta Limbong/22733
5143,Sumatera Utara,Kotamadya,Padang Sidempuan,Padang Sidempuan Tenggara,Huta Lombang,22733,Sumatera Utara/Padang Sidempuan/Padang Sidempuan Tenggara/Huta Lombang/22733
5144,Sumatera Utara,Kotamadya,Padang Sidempuan,Padang Sidempuan Tenggara,Huta Padang,22733,Sumatera Utara/Padang Sidempuan/Padang Sidempuan Tenggara/Huta Padang/22733
5145,Sumatera Utara,Kotamadya,Padang Sidempuan,Padang Sidempuan Tenggara,Labuhan Labo,22733,Sumatera Utara/Padang Sidempuan/Padang Sidempuan Tenggara/Labuhan Labo/22733
5146,Sumatera Utara,Kotamadya,Padang Sidempuan,Padang Sidempuan Tenggara,Labuhan Rasoki,22733,Sumatera Utara/Padang Sidempuan/Padang Sidempuan Tenggara/Labuhan Rasoki/22733
5147,Sumatera Utara,Kotamadya,Padang Sidempuan,Padang Sidempuan Tenggara,Manegen,22733,Sumatera Utara/Padang Sidempuan/Padang Sidempuan Tenggara/Manegen/22733
5148,Sumatera Utara,Kotamadya,Padang Sidempuan,Padang Sidempuan Tenggara,Manunggang Jae,22733,Sumatera Utara/Padang Sidempuan/Padang Sidempuan Tenggara/Manunggang Jae/22733
5149,Sumatera Utara,Kotamadya,Padang Sidempuan,Padang Sidempuan Tenggara,Manunggang Julu,22733,Sumatera Utara/Padang Sidempuan/Padang Sidempuan Tenggara/Manunggang Julu/22733
5150,Sumatera Utara,Kotamadya,Padang Sidempuan,Padang Sidempuan Tenggara,Palopat (Pal IV) Pijor Koling,22733,Sumatera Utara/Padang Sidempuan/Padang Sidempuan Tenggara/Palopat (Pal IV) Pijor Koling/22733
5151,Sumatera Utara,Kotamadya,Padang Sidempuan,Padang Sidempuan Tenggara,Perkebunan Pijor Koling,22733,Sumatera Utara/Padang Sidempuan/Padang Sidempuan Tenggara/Perkebunan Pijor Koling/22733
5152,Sumatera Utara,Kotamadya,Padang Sidempuan,Padang Sidempuan Tenggara,Pijor Koling,22733,Sumatera Utara/Padang Sidempuan/Padang Sidempuan Tenggara/Pijor Koling/22733
5153,Sumatera Utara,Kotamadya,Padang Sidempuan,Padang Sidempuan Tenggara,Purbatua Pijor Koling,22733,Sumatera Utara/Padang Sidempuan/Padang Sidempuan Tenggara/Purbatua Pijor Koling/22733
5154,Sumatera Utara,Kotamadya,Padang Sidempuan,Padang Sidempuan Tenggara,Salambue,22733,Sumatera Utara/Padang Sidempuan/Padang Sidempuan Tenggara/Salambue/22733
5155,Sumatera Utara,Kotamadya,Padang Sidempuan,Padang Sidempuan Tenggara,Sigulang,22733,Sumatera Utara/Padang Sidempuan/Padang Sidempuan Tenggara/Sigulang/22733
5156,Sumatera Utara,Kotamadya,Padang Sidempuan,Padang Sidempuan Tenggara,Sihitang,22733,Sumatera Utara/Padang Sidempuan/Padang Sidempuan Tenggara/Sihitang/22733
5157,Sumatera Utara,Kotamadya,Padang Sidempuan,Padang Sidempuan Tenggara,Tarutung Baru,22733,Sumatera Utara/Padang Sidempuan/Padang Sidempuan Tenggara/Tarutung Baru/22733
5158,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Aek Nabara,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Aek Nabara/22735
5159,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Aek Pardomuan,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Aek Pardomuan/22735
5160,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Bandar Tarutung,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Bandar Tarutung/22735
5161,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Batu Godang,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Batu Godang/22735
5162,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Huta Padang,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Huta Padang/22735
5163,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Hutaimbaru,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Hutaimbaru/22735
5164,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Lembah Lubuk Manik,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Lembah Lubuk Manik/22735
5165,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Lembah Lubuk Raya,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Lembah Lubuk Raya/22735
5166,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Lobu Layan Sigordang,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Lobu Layan Sigordang/22735
5167,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Lubuk Raya,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Lubuk Raya/22735
5168,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Muara Upu,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Muara Upu/22735
5169,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Palopat Maria,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Palopat Maria/22735
5170,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Panobasan,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Panobasan/22735
5171,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Panobasan Lombang,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Panobasan Lombang/22735
5172,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Parsalakan,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Parsalakan/22735
5173,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Partihaman Saroha,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Partihaman Saroha/22735
5174,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Perkebunan Malombu,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Perkebunan Malombu/22735
5175,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Perkebunan Sangkunur,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Perkebunan Sangkunur/22735
5176,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Rianiate,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Rianiate/22735
5177,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Sabagun Jae,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Sabagun Jae/22735
5178,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Sabungan Sibabangun,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Sabungan Sibabangun/22735
5179,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Sangkunur,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Sangkunur/22735
5180,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Sialogo,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Sialogo/22735
5181,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Sibangkua,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Sibangkua/22735
5182,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Sigumuru,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Sigumuru/22735
5183,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Simataniari,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Simataniari/22735
5184,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Simatohir,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Simatohir/22735
5185,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Simatorkis Sisoma,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Simatorkis Sisoma/22735
5186,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Singali,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Singali/22735
5187,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Sisundung,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Sisundung/22735
5188,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Sitaratoit,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Sitaratoit/22735
5189,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Sitinjak,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Sitinjak/22735
5190,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Siuhom,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Siuhom/22735
5191,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Tindoan Laut,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Tindoan Laut/22735
5192,Sumatera Utara,Kabupaten,Tapanuli Selatan,Angkola Barat (Padang Sidempuan),Tinjoman,22735,Sumatera Utara/Tapanuli Selatan/Angkola Barat (Padang Sidempuan)/Tinjoman/22735
5193,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Aek Ngadol,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Aek Ngadol/22738
5194,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Aek Pahu,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Aek Pahu/22738
5195,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Aek Pining,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Aek Pining/22738
5196,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Bandar Hapinis,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Bandar Hapinis/22738
5197,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Batu Horing,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Batu Horing/22738
5198,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Batu Hula,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Batu Hula/22738
5199,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Garoga,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Garoga/22738
5200,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Hapesong Baru,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Hapesong Baru/22738
5201,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Hapesong Lama,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Hapesong Lama/22738
5202,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Huta Godang,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Huta Godang/22738
5203,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Huta Raja,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Huta Raja/22738
5204,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Hutabaru,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Hutabaru/22738
5205,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Muara Opu,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Muara Opu/22738
5206,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Napa,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Napa/22738
5207,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Padang Lancat,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Padang Lancat/22738
5208,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Pardamean,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Pardamean/22738
5209,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Parinduhan,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Parinduhan/22738
5210,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Perkebunan Aek Pahu,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Perkebunan Aek Pahu/22738
5211,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Perkebunan Batang Toru,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Perkebunan Batang Toru/22738
5212,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Perkebunan Hapesong,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Perkebunan Hapesong/22738
5213,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Rianiate I,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Rianiate I/22738
5214,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Rianiate II,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Rianiate II/22738
5215,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Siagian (Sagiam),22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Siagian (Sagiam)/22738
5216,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Sialang,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Sialang/22738
5217,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Sianggunan,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Sianggunan/22738
5218,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Sigala-Gala (Perkebunan Sigala-gala),22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Sigala-Gala (Perkebunan Sigala-gala)/22738
5219,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Siloung,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Siloung/22738
5220,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Sipenggeng,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Sipenggeng/22738
5221,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Sisoma Jae,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Sisoma Jae/22738
5222,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Sitinjak,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Sitinjak/22738
5223,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Sumuran,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Sumuran/22738
5224,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Telo,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Telo/22738
5225,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Terapung Raya,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Terapung Raya/22738
5226,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Wek I Batang Toru,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Wek I Batang Toru/22738
5227,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Wek II Batang Toru,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Wek II Batang Toru/22738
5228,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Wek III Batang Toru,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Wek III Batang Toru/22738
5229,Sumatera Utara,Kabupaten,Tapanuli Selatan,Batang Toru,Wek IV Batang Toru,22738,Sumatera Utara/Tapanuli Selatan/Batang Toru/Wek IV Batang Toru/22738
5230,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Aek Bustak,22738,Sumatera Utara/Tapanuli Selatan/Marancar/Aek Bustak/22738
5231,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Aek Nabara,22738,Sumatera Utara/Tapanuli Selatan/Marancar/Aek Nabara/22738
5232,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Aek Pasir,22738,Sumatera Utara/Tapanuli Selatan/Marancar/Aek Pasir/22738
5233,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Aek Sabaon Jae,22738,Sumatera Utara/Tapanuli Selatan/Marancar/Aek Sabaon Jae/22738
5234,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Aek Sabaon Julu,22738,Sumatera Utara/Tapanuli Selatan/Marancar/Aek Sabaon Julu/22738
5235,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Aek Toras,22738,Sumatera Utara/Tapanuli Selatan/Marancar/Aek Toras/22738
5236,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Binanga,22738,Sumatera Utara/Tapanuli Selatan/Marancar/Binanga/22738
5237,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Bonan Dolok,22738,Sumatera Utara/Tapanuli Selatan/Marancar/Bonan Dolok/22738
5238,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Gapuk Jae,22738,Sumatera Utara/Tapanuli Selatan/Marancar/Gapuk Jae/22738
5239,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Gapuk Julu,22738,Sumatera Utara/Tapanuli Selatan/Marancar/Gapuk Julu/22738
5240,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Gunung Manaon,22738,Sumatera Utara/Tapanuli Selatan/Marancar/Gunung Manaon/22738
5241,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Gunung Tua,22738,Sumatera Utara/Tapanuli Selatan/Marancar/Gunung Tua/22738
5242,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Hau Natas,22738,Sumatera Utara/Tapanuli Selatan/Marancar/Hau Natas/22738
5243,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Huraba,22738,Sumatera Utara/Tapanuli Selatan/Marancar/Huraba/22738
5244,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Huta Padang,22738,Sumatera Utara/Tapanuli Selatan/Marancar/Huta Padang/22738
5245,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Janji Manaon,22738,Sumatera Utara/Tapanuli Selatan/Marancar/Janji Manaon/22738
5246,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Marancar Godang,22738,Sumatera Utara/Tapanuli Selatan/Marancar/Marancar Godang/22738
5247,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Marancar Julu,22738,Sumatera Utara/Tapanuli Selatan/Marancar/Marancar Julu/22738
5248,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Mombang Boru,22738,Sumatera Utara/Tapanuli Selatan/Marancar/Mombang Boru/22738
5249,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Najumambe (Maju Nambe),22738,Sumatera Utara/Tapanuli Selatan/Marancar/Najumambe (Maju Nambe)/22738
5250,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Pancur Batu,22738,Sumatera Utara/Tapanuli Selatan/Marancar/Pancur Batu/22738
5251,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Pangarongan,22738,Sumatera Utara/Tapanuli Selatan/Marancar/Pangarongan/22738
5252,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Pasar Marancar,22738,Sumatera Utara/Tapanuli Selatan/Marancar/Pasar Marancar/22738
5253,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Pasar Sempurna,22738,Sumatera Utara/Tapanuli Selatan/Marancar/Pasar Sempurna/22738
5254,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Perkebunan Marancar,22738,Sumatera Utara/Tapanuli Selatan/Marancar/Perkebunan Marancar/22738
5255,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Sigordang,22738,Sumatera Utara/Tapanuli Selatan/Marancar/Sigordang/22738
5256,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Simaninggir,22738,Sumatera Utara/Tapanuli Selatan/Marancar/Simaninggir/22738
5257,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Siranap,22738,Sumatera Utara/Tapanuli Selatan/Marancar/Siranap/22738
5258,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Sugi Jae,22738,Sumatera Utara/Tapanuli Selatan/Marancar/Sugi Jae/22738
5259,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Sugi Julu,22738,Sumatera Utara/Tapanuli Selatan/Marancar/Sugi Julu/22738
5260,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Sugi Tonga,22738,Sumatera Utara/Tapanuli Selatan/Marancar/Sugi Tonga/22738
5261,Sumatera Utara,Kabupaten,Tapanuli Selatan,Marancar,Tanjung Rompa,22738,Sumatera Utara/Tapanuli Selatan/Marancar/Tanjung Rompa/22738
5262,Sumatera Utara,Kabupaten,Padang Lawas Utara,Portibi,Aek Haruya,22741,Sumatera Utara/Padang Lawas Utara/Portibi/Aek Haruya/22741
5263,Sumatera Utara,Kabupaten,Padang Lawas Utara,Portibi,Aek Siala,22741,Sumatera Utara/Padang Lawas Utara/Portibi/Aek Siala/22741
5264,Sumatera Utara,Kabupaten,Padang Lawas Utara,Portibi,Aek Torop,22741,Sumatera Utara/Padang Lawas Utara/Portibi/Aek Torop/22741
5265,Sumatera Utara,Kabupaten,Padang Lawas Utara,Portibi,Aloban,22741,Sumatera Utara/Padang Lawas Utara/Portibi/Aloban/22741
5266,Sumatera Utara,Kabupaten,Padang Lawas Utara,Portibi,Bahal,22741,Sumatera Utara/Padang Lawas Utara/Portibi/Bahal/22741
5267,Sumatera Utara,Kabupaten,Padang Lawas Utara,Portibi,Balakka Torop (Balangka Torop),22741,Sumatera Utara/Padang Lawas Utara/Portibi/Balakka Torop (Balangka Torop)/22741
5268,Sumatera Utara,Kabupaten,Padang Lawas Utara,Portibi,Bangkudu (Bakkudu),22741,Sumatera Utara/Padang Lawas Utara/Portibi/Bangkudu (Bakkudu)/22741
